clique,erdos-renyi,lattice (d=100),lattice (d=50),"watts-strogatz (d=50, p=3%)","watts-strogatz (d=50, p=5%)"
427.1666666666667,408.0,433.26666666666665,293.3333333333333,320.4,353.4
426.5,408.23333333333335,432.43333333333334,293.26666666666665,320.43333333333334,353.6333333333333
426.1333333333333,408.26666666666665,432.4,293.3333333333333,320.6666666666667,353.1666666666667
425.8666666666667,408.3666666666667,432.26666666666665,293.53333333333336,320.6666666666667,352.46666666666664
425.1,408.3,431.56666666666666,293.5,320.9,352.06666666666666
424.7,408.43333333333334,431.96666666666664,293.6333333333333,320.6,351.56666666666666
425.1666666666667,408.56666666666666,430.4,293.76666666666665,320.1,351.46666666666664
425.2,409.03333333333336,429.5,293.93333333333334,319.2,351.1
424.56666666666666,408.73333333333335,429.56666666666666,294.06666666666666,319.3,351.2
424.76666666666665,408.53333333333336,429.6666666666667,294.46666666666664,319.23333333333335,351.1666666666667
424.76666666666665,408.53333333333336,429.7,294.3666666666667,318.76666666666665,350.9
423.8666666666667,408.4,429.2,293.96666666666664,318.6333333333333,351.03333333333336
424.3666666666667,408.26666666666665,428.6,293.7,318.56666666666666,351.3333333333333
423.53333333333336,408.3666666666667,427.53333333333336,293.76666666666665,318.2,351.1666666666667
422.76666666666665,408.5,427.3,293.4,318.1666666666667,350.93333333333334
422.56666666666666,408.2,427.03333333333336,293.6333333333333,318.1333333333333,350.26666666666665
422.06666666666666,408.23333333333335,426.76666666666665,293.76666666666665,318.1333333333333,349.93333333333334
421.26666666666665,408.53333333333336,427.03333333333336,293.7,318.0,349.56666666666666
420.43333333333334,409.0,426.56666666666666,294.03333333333336,317.76666666666665,349.43333333333334
420.3333333333333,409.2,426.73333333333335,294.1,317.93333333333334,349.46666666666664
419.76666666666665,409.2,426.8666666666667,293.93333333333334,318.06666666666666,349.6333333333333
419.76666666666665,409.43333333333334,427.1333333333333,293.73333333333335,317.96666666666664,349.6666666666667
419.4,409.3333333333333,426.9,293.76666666666665,317.43333333333334,349.6
419.3666666666667,409.46666666666664,426.53333333333336,293.73333333333335,317.5,349.5
419.5,409.06666666666666,425.8,293.26666666666665,317.93333333333334,349.46666666666664
419.06666666666666,409.3666666666667,425.7,293.3666666666667,318.06666666666666,348.96666666666664
418.93333333333334,409.6666666666667,425.73333333333335,293.46666666666664,317.6,348.8
418.73333333333335,409.76666666666665,425.93333333333334,293.3333333333333,317.6333333333333,348.53333333333336
418.76666666666665,409.0,425.3,292.7,317.7,348.6666666666667
418.4,408.93333333333334,425.6333333333333,292.4,317.56666666666666,348.93333333333334
418.03333333333336,408.9,425.53333333333336,292.03333333333336,317.06666666666666,348.93333333333334
417.9,408.6666666666667,425.26666666666665,292.0,317.5,349.2
417.7,408.46666666666664,425.56666666666666,292.03333333333336,317.73333333333335,348.8
417.3333333333333,408.26666666666665,425.43333333333334,292.1333333333333,317.73333333333335,348.53333333333336
416.6333333333333,408.23333333333335,425.03333333333336,291.8333333333333,317.6,348.6
416.6666666666667,408.3333333333333,424.76666666666665,291.6666666666667,317.76666666666665,348.7
416.96666666666664,407.8333333333333,424.73333333333335,291.6,317.3333333333333,348.3333333333333
417.06666666666666,407.6333333333333,424.7,291.6666666666667,317.3666666666667,348.03333333333336
416.2,407.26666666666665,424.2,291.73333333333335,317.3333333333333,347.9
416.26666666666665,406.7,423.1333333333333,291.3333333333333,317.4,348.26666666666665
415.6333333333333,405.3,422.93333333333334,291.5,317.1,347.2
414.53333333333336,405.0,422.46666666666664,291.6,317.06666666666666,347.56666666666666
413.73333333333335,404.8333333333333,421.73333333333335,291.26666666666665,317.3333333333333,347.5
413.76666666666665,405.1,421.6333333333333,291.1333333333333,317.1,347.4
413.53333333333336,404.4,421.7,290.8,317.1333333333333,347.53333333333336
413.6666666666667,404.23333333333335,421.3666666666667,290.8,316.76666666666665,347.76666666666665
413.2,404.0,421.5,290.73333333333335,316.73333333333335,347.2
412.93333333333334,403.96666666666664,421.56666666666666,290.1666666666667,316.6333333333333,346.8666666666667
411.76666666666665,403.9,420.1666666666667,290.1333333333333,316.1,347.1
412.2,403.8333333333333,419.4,290.3333333333333,315.93333333333334,346.96666666666664
411.9,403.93333333333334,419.46666666666664,290.6333333333333,315.6333333333333,346.6
410.8666666666667,403.76666666666665,418.6666666666667,290.2,315.76666666666665,346.53333333333336
411.06666666666666,404.06666666666666,418.6,290.3333333333333,315.1666666666667,346.93333333333334
410.56666666666666,404.8,418.6333333333333,290.46666666666664,314.8333333333333,346.76666666666665
409.93333333333334,404.3333333333333,417.9,290.76666666666665,315.23333333333335,346.46666666666664
410.3,404.46666666666664,416.93333333333334,290.2,315.03333333333336,346.26666666666665
409.5,404.76666666666665,416.3666666666667,289.93333333333334,315.2,345.76666666666665
409.26666666666665,404.76666666666665,415.6666666666667,289.93333333333334,315.26666666666665,345.7
408.4,404.8666666666667,415.53333333333336,289.8,315.06666666666666,345.46666666666664
408.3666666666667,404.1333333333333,415.53333333333336,289.8,315.03333333333336,345.3333333333333
408.46666666666664,404.03333333333336,415.3333333333333,289.43333333333334,315.26666666666665,345.1333333333333
408.0,404.43333333333334,414.0,289.53333333333336,315.1666666666667,345.26666666666665
407.8,403.8666666666667,413.73333333333335,289.5,315.1333333333333,344.8333333333333
407.26666666666665,403.9,413.3333333333333,289.46666666666664,315.2,345.2
407.1,404.1333333333333,413.73333333333335,289.76666666666665,314.93333333333334,345.03333333333336
407.3333333333333,403.6333333333333,413.96666666666664,289.8333333333333,314.3,344.53333333333336
407.1,403.8,414.1333333333333,289.96666666666664,314.3666666666667,344.3333333333333
406.8333333333333,403.6,413.93333333333334,290.2,314.23333333333335,344.5
405.93333333333334,404.1333333333333,413.7,289.96666666666664,313.6333333333333,344.2
405.6,403.8333333333333,414.0,289.7,313.26666666666665,343.53333333333336
405.3333333333333,403.76666666666665,414.3666666666667,289.3666666666667,313.0,343.26666666666665
405.3666666666667,403.6666666666667,414.7,289.2,313.03333333333336,343.3666666666667
405.76666666666665,403.3666666666667,414.6,289.2,312.6666666666667,342.8333333333333
405.1,403.1333333333333,414.7,289.43333333333334,312.8,343.1333333333333
404.6333333333333,403.3,414.5,289.0,312.46666666666664,343.0
403.9,403.06666666666666,413.1666666666667,288.43333333333334,312.9,343.0
404.06666666666666,403.73333333333335,411.96666666666664,288.7,312.6666666666667,342.46666666666664
403.56666666666666,403.6666666666667,412.7,288.73333333333335,312.9,342.53333333333336
403.3333333333333,403.8333333333333,413.1,288.43333333333334,312.76666666666665,342.26666666666665
402.8666666666667,403.73333333333335,413.43333333333334,288.3333333333333,312.56666666666666,342.4
402.9,403.96666666666664,413.3666666666667,288.43333333333334,312.56666666666666,342.4
403.0,403.46666666666664,413.56666666666666,288.5,312.6666666666667,342.1333333333333
402.6333333333333,403.4,413.1333333333333,288.53333333333336,312.8666666666667,342.1333333333333
402.06666666666666,403.03333333333336,412.9,288.8,312.2,341.76666666666665
401.8666666666667,403.26666666666665,412.93333333333334,288.76666666666665,312.4,341.96666666666664
401.93333333333334,403.5,412.93333333333334,288.7,312.46666666666664,341.56666666666666
402.3,403.1333333333333,412.7,288.8333333333333,312.06666666666666,341.46666666666664
402.03333333333336,403.3666666666667,412.56666666666666,288.56666666666666,311.8,341.3333333333333
401.9,403.5,412.2,288.56666666666666,311.43333333333334,341.43333333333334
401.76666666666665,403.8333333333333,412.1333333333333,288.3,311.43333333333334,341.6333333333333
401.8333333333333,404.0,411.4,287.8333333333333,311.3,342.1333333333333
401.8333333333333,403.6666666666667,411.3,287.6,311.4,341.7
400.7,403.6333333333333,411.6666666666667,287.8666666666667,310.96666666666664,341.6333333333333
400.8666666666667,403.23333333333335,410.73333333333335,288.2,310.73333333333335,342.1
401.2,403.23333333333335,410.73333333333335,288.6,310.53333333333336,342.06666666666666
401.3,402.8333333333333,410.1666666666667,287.8333333333333,310.56666666666666,342.3666666666667
400.93333333333334,403.1666666666667,410.06666666666666,288.1,310.3666666666667,342.1333333333333
400.96666666666664,403.2,409.8666666666667,287.9,310.5,341.76666666666665
401.26666666666665,403.46666666666664,409.8333333333333,287.96666666666664,310.5,342.03333333333336
399.5,404.3,409.96666666666664,287.76666666666665,309.9,341.6333333333333
398.9,404.2,409.9,288.0,309.93333333333334,341.73333333333335
398.3666666666667,404.1333333333333,409.53333333333336,287.7,309.5,341.96666666666664
398.06666666666666,403.56666666666666,409.4,287.5,309.9,341.73333333333335
397.43333333333334,403.56666666666666,409.3666666666667,287.1,310.06666666666666,342.03333333333336
397.26666666666665,403.56666666666666,409.53333333333336,287.06666666666666,309.8333333333333,341.96666666666664
396.8666666666667,403.3333333333333,408.8333333333333,287.03333333333336,309.7,341.8333333333333
397.06666666666666,403.1666666666667,408.0,286.56666666666666,309.43333333333334,341.53333333333336
397.1666666666667,402.96666666666664,407.93333333333334,286.56666666666666,309.3,341.06666666666666
397.43333333333334,403.3333333333333,407.06666666666666,286.5,309.76666666666665,340.8
397.03333333333336,403.4,407.3,286.1333333333333,309.43333333333334,340.93333333333334
397.6333333333333,403.9,406.6,286.5,309.46666666666664,340.96666666666664
397.46666666666664,403.7,406.43333333333334,286.43333333333334,309.43333333333334,341.5
397.26666666666665,403.6666666666667,406.26666666666665,286.26666666666665,309.23333333333335,341.53333333333336
397.5,403.3666666666667,405.7,286.4,308.6333333333333,341.53333333333336
396.6666666666667,403.6666666666667,405.46666666666664,285.8,308.3333333333333,341.0
396.76666666666665,404.1333333333333,404.56666666666666,285.53333333333336,308.2,340.76666666666665
397.1,404.43333333333334,404.6666666666667,285.53333333333336,308.06666666666666,341.03333333333336
396.2,404.7,405.0,285.26666666666665,308.2,341.3666666666667
395.8666666666667,404.06666666666666,405.0,285.5,308.0,341.2
395.93333333333334,404.3666666666667,405.06666666666666,285.7,308.1,341.23333333333335
394.96666666666664,404.8666666666667,404.6,285.56666666666666,307.96666666666664,341.4
394.73333333333335,404.9,404.53333333333336,285.43333333333334,308.0,341.53333333333336
394.8333333333333,405.03333333333336,404.8,285.56666666666666,308.3666666666667,341.73333333333335
394.0,404.96666666666664,404.93333333333334,285.26666666666665,308.43333333333334,341.43333333333334
393.6333333333333,404.93333333333334,404.9,284.6666666666667,307.93333333333334,341.1333333333333
393.5,404.76666666666665,404.8,284.4,307.73333333333335,341.2
393.6,405.03333333333336,404.4,284.3333333333333,307.43333333333334,341.1333333333333
393.56666666666666,405.56666666666666,403.8333333333333,284.3,307.4,341.3666666666667
393.2,405.3,404.1666666666667,284.3,307.3,340.96666666666664
392.96666666666664,404.7,404.26666666666665,284.2,307.23333333333335,341.3
393.06666666666666,404.46666666666664,404.23333333333335,284.46666666666664,307.53333333333336,341.3333333333333
392.23333333333335,404.9,403.6333333333333,284.3666666666667,307.6,341.6333333333333
392.0,404.9,401.93333333333334,284.6666666666667,307.7,341.43333333333334
391.2,403.93333333333334,401.6,284.96666666666664,307.5,341.56666666666666
391.03333333333336,404.0,400.06666666666666,284.76666666666665,307.6333333333333,341.23333333333335
391.3,403.3666666666667,400.0,284.73333333333335,307.4,341.1666666666667
391.4,403.43333333333334,399.8666666666667,284.03333333333336,306.8666666666667,340.96666666666664
391.43333333333334,403.76666666666665,399.46666666666664,283.6333333333333,307.0,340.46666666666664
391.6,403.8666666666667,399.4,283.9,307.1666666666667,340.7
392.0,404.1,399.8,284.03333333333336,307.1,340.43333333333334
391.76666666666665,404.4,400.2,284.03333333333336,307.1333333333333,340.23333333333335
390.93333333333334,403.43333333333334,399.8,283.9,307.26666666666665,339.76666666666665
390.53333333333336,403.6,398.93333333333334,283.9,307.1666666666667,339.6
390.4,403.6,399.23333333333335,284.26666666666665,306.9,339.8
390.3333333333333,403.03333333333336,399.1333333333333,284.5,306.93333333333334,339.6666666666667
389.26666666666665,402.93333333333334,399.0,284.1666666666667,307.1,339.43333333333334
388.6,403.1333333333333,398.1333333333333,284.1,307.3666666666667,339.43333333333334
388.23333333333335,402.8666666666667,397.9,284.1,307.1333333333333,339.6
388.3,402.8,397.46666666666664,284.53333333333336,306.96666666666664,339.3666666666667
388.3,403.03333333333336,397.56666666666666,284.56666666666666,306.46666666666664,338.73333333333335
388.53333333333336,402.9,397.3,283.8333333333333,305.93333333333334,338.76666666666665
388.96666666666664,403.1,396.9,283.8,305.8,338.1
388.7,403.43333333333334,397.23333333333335,283.6333333333333,305.53333333333336,337.96666666666664
388.1,403.8333333333333,397.23333333333335,283.46666666666664,305.7,337.6333333333333
387.96666666666664,403.3666666666667,397.3666666666667,283.2,305.26666666666665,337.76666666666665
388.1666666666667,403.4,397.03333333333336,282.76666666666665,305.3333333333333,337.8333333333333
387.8,403.93333333333334,396.5,282.8666666666667,305.8,337.8666666666667
388.1666666666667,403.46666666666664,396.1,282.76666666666665,305.9,337.9
387.96666666666664,403.6333333333333,395.9,283.06666666666666,305.8,337.7
387.1666666666667,403.93333333333334,395.8666666666667,283.1666666666667,305.8333333333333,337.7
387.06666666666666,403.46666666666664,395.8333333333333,283.0,305.3666666666667,337.53333333333336
387.46666666666664,403.2,395.53333333333336,283.23333333333335,305.23333333333335,336.93333333333334
386.43333333333334,402.8,395.26666666666665,283.2,305.0,337.1
386.46666666666664,402.56666666666666,395.53333333333336,282.8666666666667,304.76666666666665,336.93333333333334
386.46666666666664,402.7,395.46666666666664,282.5,304.6333333333333,336.2
386.43333333333334,402.6333333333333,395.03333333333336,282.3333333333333,304.43333333333334,336.23333333333335
385.93333333333334,402.3333333333333,394.56666666666666,282.1333333333333,304.7,336.4
386.03333333333336,402.06666666666666,394.6,281.93333333333334,304.7,336.06666666666666
386.1,401.93333333333334,394.2,281.96666666666664,304.5,336.03333333333336
386.43333333333334,401.73333333333335,393.9,281.5,304.06666666666666,336.0
386.0,401.46666666666664,394.03333333333336,281.73333333333335,304.2,335.6
385.7,401.93333333333334,393.96666666666664,281.3666666666667,303.9,335.93333333333334
385.2,401.8666666666667,393.6333333333333,281.1666666666667,303.8333333333333,335.8333333333333
385.3,401.3333333333333,393.76666666666665,280.93333333333334,303.9,336.26666666666665
385.4,401.53333333333336,393.5,280.6,304.3333333333333,336.53333333333336
385.7,402.1666666666667,393.7,280.3666666666667,304.3333333333333,336.3
385.6,401.9,393.43333333333334,280.3666666666667,304.46666666666664,335.7
385.56666666666666,401.7,393.9,280.73333333333335,304.1333333333333,335.56666666666666
385.06666666666666,401.8,393.93333333333334,280.7,304.23333333333335,335.76666666666665
384.6,402.1,394.0,280.6666666666667,304.3666666666667,335.6666666666667
384.8666666666667,402.1666666666667,394.2,280.6,304.6,335.73333333333335
384.5,402.3666666666667,394.23333333333335,280.93333333333334,304.56666666666666,335.8333333333333
384.1333333333333,402.53333333333336,393.6666666666667,281.1666666666667,304.46666666666664,335.7
383.43333333333334,402.53333333333336,394.23333333333335,281.5,304.73333333333335,335.8
383.7,402.6666666666667,394.23333333333335,281.76666666666665,304.2,336.23333333333335
383.3,402.6,393.8333333333333,281.8333333333333,304.26666666666665,335.3666666666667
382.76666666666665,402.6333333333333,393.6,281.46666666666664,304.1666666666667,335.06666666666666
382.5,402.1666666666667,393.5,281.26666666666665,304.03333333333336,335.1
382.6,402.43333333333334,393.46666666666664,281.2,303.93333333333334,335.6
382.2,402.43333333333334,393.5,280.9,303.9,335.8666666666667
381.3,402.3666666666667,393.46666666666664,280.9,303.6,335.6
380.1666666666667,402.23333333333335,393.3666666666667,280.8,303.5,335.6
380.3666666666667,402.56666666666666,393.6,280.43333333333334,303.8,335.6
380.06666666666666,402.8,393.46666666666664,280.4,303.6666666666667,335.76666666666665
380.06666666666666,403.06666666666666,393.4,280.6333333333333,303.5,336.0
380.1666666666667,402.8,393.0,280.96666666666664,303.26666666666665,335.93333333333334
379.56666666666666,402.26666666666665,392.9,280.3333333333333,302.96666666666664,336.23333333333335
379.76666666666665,402.1666666666667,392.5,279.6333333333333,303.06666666666666,336.53333333333336
379.6666666666667,402.03333333333336,392.6666666666667,279.53333333333336,302.5,336.2
379.43333333333334,401.73333333333335,392.73333333333335,279.7,302.7,336.1333333333333
379.0,401.4,392.6666666666667,280.0,302.6333333333333,336.3333333333333
379.06666666666666,401.73333333333335,392.93333333333334,280.2,302.73333333333335,336.1666666666667
378.96666666666664,402.1,393.1,280.2,303.1333333333333,336.23333333333335
378.46666666666664,401.6666666666667,392.6666666666667,279.7,303.46666666666664,336.26666666666665
377.73333333333335,401.93333333333334,392.03333333333336,280.06666666666666,303.93333333333334,335.9
377.76666666666665,402.1,391.93333333333334,279.8,303.73333333333335,335.6333333333333
377.8333333333333,401.46666666666664,391.73333333333335,279.6666666666667,303.56666666666666,334.6
377.53333333333336,401.4,390.96666666666664,279.93333333333334,303.53333333333336,334.26666666666665
377.6333333333333,401.56666666666666,390.6333333333333,280.03333333333336,303.76666666666665,334.4
377.5,401.26666666666665,389.53333333333336,279.8,303.46666666666664,334.2
376.73333333333335,401.26666666666665,388.56666666666666,279.93333333333334,303.6,334.06666666666666
376.8666666666667,401.0,388.1333333333333,279.93333333333334,303.3,333.76666666666665
376.43333333333334,401.0,387.53333333333336,279.76666666666665,303.3333333333333,333.73333333333335
376.03333333333336,401.53333333333336,387.53333333333336,279.8,303.3333333333333,333.6666666666667
375.9,402.2,387.73333333333335,279.53333333333336,303.5,333.5
375.46666666666664,402.23333333333335,388.1333333333333,279.4,302.9,333.6666666666667
375.56666666666666,402.6666666666667,388.5,279.4,303.26666666666665,333.3666666666667
374.93333333333334,403.1,388.1666666666667,279.3333333333333,302.73333333333335,333.6
374.96666666666664,403.2,387.76666666666665,279.3666666666667,302.3333333333333,333.6333333333333
375.03333333333336,403.3666666666667,387.73333333333335,279.3333333333333,302.26666666666665,332.76666666666665
375.06666666666666,403.5,387.06666666666666,278.76666666666665,302.26666666666665,332.1666666666667
375.4,402.76666666666665,387.0,278.8,302.4,332.1333333333333
375.6333333333333,402.06666666666666,387.03333333333336,278.6333333333333,302.0,331.6333333333333
375.53333333333336,401.6333333333333,387.26666666666665,278.46666666666664,302.03333333333336,331.43333333333334
375.43333333333334,401.56666666666666,386.8333333333333,278.1,301.96666666666664,331.9
375.8,401.46666666666664,386.8,278.0,301.96666666666664,331.8666666666667
375.4,401.5,386.8333333333333,277.93333333333334,302.2,331.93333333333334
374.1666666666667,401.2,386.8333333333333,277.6666666666667,302.5,332.43333333333334
374.1666666666667,401.26666666666665,386.3,277.43333333333334,302.6333333333333,332.26666666666665
374.1333333333333,401.43333333333334,386.3666666666667,277.4,302.43333333333334,332.3666666666667
374.26666666666665,401.43333333333334,385.9,277.26666666666665,302.3333333333333,332.6
374.0,400.6666666666667,385.46666666666664,277.1666666666667,302.46666666666664,332.6666666666667
374.1333333333333,400.8666666666667,385.6666666666667,276.56666666666666,302.53333333333336,332.76666666666665
373.46666666666664,400.93333333333334,385.43333333333334,276.1333333333333,302.6,332.6
372.8,401.03333333333336,385.6333333333333,276.26666666666665,302.6,331.96666666666664
372.8333333333333,401.4,385.8,276.3666666666667,302.6666666666667,331.7
372.1666666666667,400.96666666666664,385.1666666666667,276.46666666666664,302.3333333333333,331.3666666666667
371.6666666666667,401.1333333333333,385.53333333333336,276.8333333333333,302.3666666666667,331.03333333333336
371.1333333333333,401.4,385.3666666666667,276.5,301.96666666666664,331.06666666666666
371.03333333333336,401.43333333333334,385.3666666666667,276.6333333333333,301.7,330.6
370.6,401.26666666666665,385.46666666666664,276.5,301.6333333333333,330.8333333333333
370.46666666666664,401.2,385.3666666666667,276.4,301.03333333333336,330.56666666666666
370.06666666666666,400.8,385.3,276.6333333333333,301.06666666666666,330.3
369.76666666666665,400.76666666666665,384.3666666666667,276.5,300.4,330.1333333333333
369.7,400.46666666666664,384.3666666666667,276.3666666666667,300.1333333333333,329.3666666666667
369.7,400.73333333333335,383.96666666666664,276.46666666666664,300.06666666666666,329.3666666666667
369.43333333333334,401.3333333333333,383.76666666666665,276.3333333333333,300.0,329.03333333333336
368.73333333333335,401.53333333333336,383.7,276.26666666666665,300.23333333333335,328.46666666666664
368.7,401.53333333333336,383.53333333333336,276.53333333333336,300.2,328.2
368.76666666666665,401.4,383.96666666666664,276.3,299.93333333333334,328.1666666666667
369.1333333333333,401.6,383.96666666666664,276.53333333333336,299.46666666666664,327.96666666666664
369.1333333333333,401.8,383.5,276.26666666666665,299.3666666666667,328.06666666666666
369.03333333333336,401.23333333333335,383.3666666666667,275.7,299.26666666666665,328.23333333333335
368.46666666666664,401.3333333333333,383.03333333333336,275.56666666666666,299.1333333333333,328.3666666666667
368.1666666666667,400.93333333333334,382.6666666666667,275.1333333333333,299.2,328.73333333333335
368.26666666666665,400.8333333333333,382.56666666666666,275.23333333333335,299.5,328.3666666666667
368.43333333333334,400.8333333333333,382.26666666666665,275.23333333333335,299.73333333333335,328.3333333333333
368.1666666666667,401.0,382.03333333333336,275.46666666666664,299.06666666666666,327.8333333333333
366.8333333333333,400.4,381.8666666666667,275.6,298.46666666666664,327.06666666666666
366.56666666666666,400.43333333333334,381.8333333333333,275.6666666666667,298.46666666666664,326.93333333333334
366.8666666666667,400.8666666666667,381.23333333333335,275.6,298.8,326.76666666666665
366.6333333333333,400.93333333333334,381.4,275.23333333333335,298.6666666666667,326.8
366.43333333333334,400.46666666666664,380.5,275.4,298.1,327.23333333333335
366.56666666666666,400.46666666666664,380.5,275.1,297.8333333333333,327.3333333333333
365.5,400.3333333333333,380.56666666666666,274.8666666666667,297.8,327.23333333333335
365.53333333333336,400.5,380.6666666666667,274.8666666666667,297.6333333333333,327.26666666666665
365.2,399.93333333333334,380.3,275.0,297.5,327.23333333333335
365.26666666666665,399.8,379.43333333333334,274.6333333333333,297.6333333333333,327.23333333333335
364.46666666666664,399.8666666666667,379.23333333333335,274.3,297.46666666666664,326.9
364.4,400.3333333333333,379.06666666666666,274.76666666666665,297.5,326.6333333333333
364.1666666666667,400.7,379.03333333333336,274.46666666666664,297.4,326.06666666666666
363.2,400.4,378.6,274.6666666666667,297.5,325.96666666666664
363.23333333333335,400.3,378.3333333333333,274.7,296.8,326.06666666666666
362.6666666666667,400.46666666666664,378.23333333333335,274.4,296.6333333333333,326.0
362.06666666666666,400.8333333333333,378.2,274.6333333333333,296.3666666666667,326.2
362.2,400.8,377.96666666666664,275.03333333333336,295.9,325.7
361.8666666666667,401.1333333333333,377.7,274.8666666666667,295.7,326.0
362.0,401.1333333333333,377.73333333333335,274.8666666666667,295.9,326.1333333333333
362.2,401.2,377.26666666666665,275.03333333333336,295.8333333333333,326.43333333333334
361.8333333333333,401.3666666666667,377.56666666666666,275.06666666666666,295.93333333333334,326.26666666666665
361.76666666666665,401.53333333333336,377.43333333333334,275.03333333333336,295.76666666666665,325.8666666666667
361.7,401.6,376.96666666666664,275.3,295.23333333333335,325.5
361.9,401.6,377.3,275.03333333333336,295.4,325.6333333333333
361.8333333333333,402.03333333333336,376.76666666666665,275.4,295.6666666666667,324.93333333333334
361.7,402.26666666666665,376.46666666666664,275.76666666666665,295.9,325.1333333333333
361.6,402.3333333333333,376.56666666666666,275.7,295.76666666666665,324.56666666666666
361.4,402.7,376.46666666666664,275.23333333333335,295.3666666666667,324.03333333333336
361.03333333333336,402.3,376.76666666666665,275.1666666666667,295.0,324.2
361.26666666666665,402.56666666666666,376.5,275.2,294.8333333333333,324.3
361.3666666666667,402.6666666666667,376.4,275.2,294.1666666666667,324.06666666666666
361.2,402.73333333333335,376.3666666666667,275.43333333333334,294.43333333333334,324.1
361.1333333333333,402.2,376.3333333333333,275.6,294.1,323.93333333333334
360.53333333333336,402.3333333333333,376.6666666666667,275.3,293.46666666666664,324.06666666666666
360.23333333333335,402.76666666666665,376.7,275.1,293.73333333333335,323.5
360.3333333333333,402.76666666666665,375.9,275.3666666666667,293.76666666666665,323.3
360.1666666666667,402.96666666666664,375.8333333333333,275.23333333333335,294.0,323.43333333333334
360.3,403.06666666666666,376.0,275.1,294.1666666666667,323.23333333333335
360.23333333333335,402.2,375.3,275.43333333333334,294.26666666666665,323.43333333333334
360.3,401.93333333333334,374.8333333333333,275.5,294.56666666666666,323.4
359.43333333333334,402.1666666666667,374.1,275.6666666666667,294.8333333333333,323.3666666666667
359.3,401.8666666666667,373.3333333333333,275.53333333333336,295.06666666666666,323.5
359.2,401.6333333333333,373.26666666666665,275.3666666666667,294.73333333333335,323.1666666666667
358.53333333333336,401.6333333333333,373.1333333333333,275.06666666666666,294.5,323.46666666666664
358.6666666666667,401.3,372.93333333333334,275.06666666666666,294.26666666666665,323.53333333333336
358.56666666666666,401.1333333333333,372.5,275.3,294.23333333333335,323.7
358.3666666666667,401.3,372.93333333333334,275.1666666666667,294.6,323.1666666666667
358.1666666666667,401.3,372.2,275.23333333333335,294.56666666666666,323.4
357.9,400.93333333333334,372.1333333333333,274.93333333333334,294.7,323.23333333333335
357.76666666666665,400.56666666666666,372.03333333333336,274.76666666666665,294.53333333333336,323.1
357.56666666666666,400.3333333333333,372.2,274.73333333333335,294.4,323.1333333333333
357.6666666666667,400.3666666666667,372.0,274.76666666666665,294.26666666666665,322.8333333333333
356.5,399.9,372.1666666666667,274.96666666666664,293.6333333333333,322.4
356.4,399.93333333333334,372.1333333333333,275.03333333333336,293.56666666666666,322.46666666666664
356.46666666666664,399.96666666666664,372.3333333333333,275.1666666666667,293.6333333333333,322.76666666666665
356.9,399.7,372.26666666666665,275.3666666666667,293.6333333333333,322.2
356.3666666666667,399.5,372.03333333333336,275.56666666666666,293.6333333333333,322.26666666666665
356.0,399.56666666666666,371.56666666666666,275.4,294.06666666666666,322.06666666666666
355.93333333333334,399.1,371.76666666666665,275.43333333333334,293.56666666666666,321.9
355.4,398.8,371.73333333333335,275.5,293.6333333333333,321.8333333333333
354.26666666666665,398.8666666666667,371.56666666666666,275.3666666666667,293.7,321.8666666666667
353.8333333333333,398.8,370.6666666666667,275.76666666666665,293.8333333333333,321.9
353.3,398.7,370.8666666666667,275.6,293.56666666666666,321.9
352.73333333333335,398.3,370.76666666666665,275.6333333333333,292.96666666666664,321.76666666666665
352.9,398.1666666666667,370.6333333333333,275.46666666666664,292.43333333333334,321.93333333333334
352.9,398.6666666666667,371.0,275.23333333333335,292.5,321.6666666666667
353.0,398.23333333333335,370.93333333333334,275.26666666666665,292.3666666666667,321.5
352.6,398.3333333333333,371.2,274.6,292.1333333333333,321.56666666666666
352.7,398.1,371.0,274.3333333333333,292.0,321.53333333333336
352.53333333333336,398.43333333333334,370.6,273.53333333333336,292.03333333333336,321.5
352.5,398.0,370.5,273.6333333333333,292.1,321.56666666666666
352.6666666666667,397.96666666666664,369.8666666666667,273.1,292.23333333333335,321.1333333333333
350.6666666666667,397.7,369.76666666666665,273.2,292.0,321.1666666666667
349.8666666666667,397.9,369.6333333333333,273.1333333333333,291.9,320.96666666666664
350.06666666666666,397.96666666666664,369.1666666666667,273.26666666666665,291.8,321.03333333333336
349.4,397.46666666666664,368.53333333333336,273.53333333333336,291.8333333333333,320.8666666666667
349.8333333333333,397.56666666666666,368.73333333333335,273.3666666666667,291.76666666666665,320.9
349.8333333333333,397.6,368.53333333333336,272.93333333333334,292.03333333333336,320.93333333333334
349.7,398.2,368.26666666666665,272.9,292.2,321.1333333333333
349.6,398.3666666666667,368.3666666666667,272.46666666666664,292.1,320.73333333333335
350.1,398.7,368.56666666666666,272.2,292.3333333333333,320.8333333333333
349.5,398.76666666666665,368.3666666666667,272.3333333333333,292.43333333333334,320.6
349.2,399.03333333333336,368.26666666666665,272.4,292.3,320.53333333333336
349.1666666666667,398.46666666666664,367.93333333333334,272.06666666666666,292.1,320.6
348.56666666666666,398.6666666666667,367.43333333333334,271.93333333333334,292.0,320.5
348.4,398.7,367.6,271.8333333333333,291.6666666666667,319.96666666666664
348.3,398.9,367.1666666666667,271.8,291.6666666666667,319.8333333333333
